"Time","Value"
2022-08-19 17:32:00,0.2173931947234324
2022-08-19 17:32:15,0.20869565217391303
2022-08-19 17:32:30,0.20869565217391303
2022-08-19 17:32:45,0.20869565217391303
2022-08-19 17:33:00,0.20869565217391303
2022-08-19 17:33:15,0.20869565217391303
2022-08-19 17:33:30,0.20869565217391303
2022-08-19 17:33:45,0.21739130434782608
2022-08-19 17:34:00,0.20869565217391303
2022-08-19 17:34:15,0.20869565217391303
2022-08-19 17:34:30,0.20869746693449512
2022-08-19 17:34:45,0.20869565217391303
2022-08-19 17:35:00,0.20869565217391303
2022-08-19 17:35:15,0.20869565217391303
2022-08-19 17:35:30,0.20869565217391303
2022-08-19 17:35:45,0.20869565217391303
2022-08-19 17:36:00,0.20869565217391303
2022-08-19 17:36:15,0.20869565217391303
2022-08-19 17:36:30,0.20869565217391303
2022-08-19 17:36:45,0.20869565217391303
2022-08-19 17:37:00,0.20869565217391303
2022-08-19 17:37:15,0.20869565217391303
2022-08-19 17:37:30,0.20869565217391303
2022-08-19 17:37:45,0.20869565217391303
2022-08-19 17:38:00,0.20869565217391303
2022-08-19 17:38:15,0.20869565217391303
2022-08-19 17:38:30,0.20869746693449512
2022-08-19 17:38:45,0.20869565217391303
2022-08-19 17:39:00,0.20869565217391303
2022-08-19 17:39:15,0.21739130434782608
2022-08-19 17:39:30,0.20869565217391303
2022-08-19 17:39:45,0.20869565217391303
2022-08-19 17:40:00,0.20869565217391303
2022-08-19 17:40:15,0.20869565217391303
2022-08-19 17:40:30,0.20869565217391303
2022-08-19 17:40:45,0.20869565217391303
2022-08-19 17:41:00,0.20869565217391303
2022-08-19 17:41:15,0.20869383744489176
2022-08-19 17:41:30,0.20869565217391303
2022-08-19 17:41:45,0.20869565217391303
2022-08-19 17:42:00,0.20869565217391303
2022-08-19 17:42:15,0.20869565217391303
2022-08-19 17:42:30,0.20869565217391303
2022-08-19 17:42:45,0.20869565217391303
2022-08-19 17:43:00,0.2
2022-08-19 17:43:15,0.2
2022-08-19 17:43:30,0.2
2022-08-19 17:43:45,0.2
2022-08-19 17:44:00,0.2
2022-08-19 17:44:15,0.2
2022-08-19 17:44:30,0.20869565217391303
2022-08-19 17:44:45,0.21739130434782608
2022-08-19 17:45:00,0.22608695652173913
2022-08-19 17:45:15,0.23478260869565218
2022-08-19 17:45:30,0.2434782608695652
2022-08-19 17:45:45,0.2434782608695652
2022-08-19 17:46:00,0.25217391304347825
2022-08-19 17:46:15,0.2608672968061147
2022-08-19 17:46:30,0.2608695652173913
2022-08-19 17:46:45,0.2608695652173913
2022-08-19 17:47:00,0.25217391304347825
2022-08-19 17:47:15,0.25217391304347825
2022-08-19 17:47:30,0.25217391304347825
2022-08-19 17:47:45,0.2434782608695652
2022-08-19 17:48:00,0.2434782608695652
2022-08-19 17:48:15,0.2434782608695652
2022-08-19 17:48:30,0.2434782608695652
2022-08-19 17:48:45,0.2434782608695652
2022-08-19 17:49:00,0.2434782608695652
2022-08-19 17:49:15,0.2434782608695652
2022-08-19 17:49:30,0.23478260869565218
2022-08-19 17:49:45,0.2434782608695652
2022-08-19 17:50:00,0.23478260869565218
2022-08-19 17:50:15,0.23478260869565218
2022-08-19 17:50:30,0.23478260869565218
2022-08-19 17:50:45,0.23478260869565218
2022-08-19 17:51:00,0.23478260869565218
2022-08-19 17:51:15,0.23478260869565218
2022-08-19 17:51:30,0.23478260869565218
2022-08-19 17:51:45,0.23478260869565218
2022-08-19 17:52:00,0.23478260869565218
2022-08-19 17:52:15,0.22608695652173913
2022-08-19 17:52:30,0.23478260869565218
2022-08-19 17:52:45,0.22608695652173913
2022-08-19 17:53:00,0.23478260869565218
2022-08-19 17:53:15,0.22608695652173913
2022-08-19 17:53:30,0.23478260869565218
2022-08-19 17:53:45,0.22608695652173913
2022-08-19 17:54:00,0.22608695652173913
2022-08-19 17:54:15,0.22608695652173913
2022-08-19 17:54:30,0.22608695652173913
2022-08-19 17:54:45,0.23478260869565218
2022-08-19 17:55:00,0.22608695652173913
2022-08-19 17:55:15,0.22608695652173913
2022-08-19 17:55:30,0.22608695652173913
2022-08-19 17:55:45,0.22608695652173913
2022-08-19 17:56:00,0.21739130434782608
2022-08-19 17:56:15,0.22608695652173913
2022-08-19 17:56:30,0.22608695652173913
2022-08-19 17:56:45,0.22608695652173913
2022-08-19 17:57:00,0.22608695652173913
2022-08-19 17:57:15,0.22608695652173913
2022-08-19 17:57:30,0.22608695652173913
2022-08-19 17:57:45,0.22608695652173913
2022-08-19 17:58:00,0.21739130434782608
2022-08-19 17:58:15,0.22608695652173913
2022-08-19 17:58:30,0.22608695652173913
2022-08-19 17:58:45,0.21739130434782608
2022-08-19 17:59:00,0.22608695652173913
2022-08-19 17:59:15,0.22608695652173913
2022-08-19 17:59:30,0.21739130434782608
2022-08-19 17:59:45,0.2260849905652994
2022-08-19 18:00:00,0.22608695652173913
2022-08-19 18:00:15,0.21739130434782608
2022-08-19 18:00:30,0.22608695652173913
2022-08-19 18:00:45,0.22608695652173913
2022-08-19 18:01:00,0.21739130434782608
2022-08-19 18:01:15,0.21739130434782608
2022-08-19 18:01:30,0.22608695652173913
2022-08-19 18:01:45,0.21739130434782608
2022-08-19 18:02:00,0.21739130434782608
2022-08-19 18:02:15,0.22608695652173913
2022-08-19 18:02:30,0.21739130434782608
2022-08-19 18:02:45,0.21739130434782608
2022-08-19 18:03:00,0.22608892251236973
2022-08-19 18:03:15,0.21739130434782608
2022-08-19 18:03:30,0.21739130434782608
2022-08-19 18:03:45,0.21739130434782608
2022-08-19 18:04:00,0.2173931947234324
2022-08-19 18:04:15,0.21739130434782608
2022-08-19 18:04:30,0.21739130434782608
2022-08-19 18:04:45,0.22608695652173913
2022-08-19 18:05:00,0.21739130434782608
2022-08-19 18:05:15,0.21739130434782608
2022-08-19 18:05:30,0.21739130434782608
2022-08-19 18:05:45,0.21739130434782608
2022-08-19 18:06:00,0.21739130434782608
2022-08-19 18:06:15,0.21739130434782608
2022-08-19 18:06:30,0.22608695652173913
2022-08-19 18:06:45,0.21739130434782608
2022-08-19 18:07:00,0.21739130434782608
2022-08-19 18:07:15,0.21739130434782608
2022-08-19 18:07:30,0.21739130434782608
2022-08-19 18:07:45,0.21739130434782608
2022-08-19 18:08:00,0.21739130434782608
2022-08-19 18:08:15,0.21739130434782608
2022-08-19 18:08:30,0.2173931947234324
2022-08-19 18:08:45,0.21739130434782608
2022-08-19 18:09:00,0.21739130434782608
2022-08-19 18:09:15,0.21739130434782608
2022-08-19 18:09:30,0.21739130434782608
2022-08-19 18:09:45,0.21739130434782608
2022-08-19 18:10:00,0.21739130434782608
2022-08-19 18:10:15,0.21739130434782608
2022-08-19 18:10:30,0.21739130434782608
2022-08-19 18:10:45,0.21739130434782608
2022-08-19 18:11:00,0.21739130434782608
2022-08-19 18:11:15,0.21739130434782608
2022-08-19 18:11:30,0.21739130434782608
2022-08-19 18:11:45,0.21739130434782608
2022-08-19 18:12:00,0.2173931947234324
2022-08-19 18:12:15,0.20869565217391303
2022-08-19 18:12:30,0.21739130434782608
2022-08-19 18:12:45,0.21739130434782608
2022-08-19 18:13:00,0.21739130434782608
2022-08-19 18:13:15,0.20869565217391303
2022-08-19 18:13:30,0.21739130434782608
2022-08-19 18:13:45,0.21739130434782608
2022-08-19 18:14:00,0.21739130434782608
2022-08-19 18:14:15,0.20869383744489176
2022-08-19 18:14:30,0.21739130434782608
2022-08-19 18:14:45,0.21739130434782608
2022-08-19 18:15:00,0.21739130434782608
2022-08-19 18:15:15,0.20869565217391303
2022-08-19 18:15:30,0.21739130434782608
2022-08-19 18:15:45,0.21739130434782608
2022-08-19 18:16:00,0.21739130434782608
2022-08-19 18:16:15,0.21739130434782608
2022-08-19 18:16:30,0.21739130434782608
2022-08-19 18:16:45,0.21739130434782608
2022-08-19 18:17:00,0.21739130434782608
2022-08-19 18:17:15,0.21738941400509557
2022-08-19 18:17:30,0.20869565217391303
2022-08-19 18:17:45,0.21739130434782608
2022-08-19 18:18:00,0.21739130434782608
2022-08-19 18:18:15,0.21739130434782608
2022-08-19 18:18:30,0.20869565217391303
2022-08-19 18:18:45,0.21739130434782608
2022-08-19 18:19:00,0.21739130434782608
2022-08-19 18:19:15,0.21739130434782608
2022-08-19 18:19:30,0.21739130434782608
2022-08-19 18:19:45,0.20869565217391303
2022-08-19 18:20:00,0.21739130434782608
2022-08-19 18:20:15,0.21739130434782608
2022-08-19 18:20:30,0.21739130434782608
2022-08-19 18:20:45,0.20869565217391303
2022-08-19 18:21:00,0.20869565217391303
2022-08-19 18:21:15,0.21739130434782608
2022-08-19 18:21:30,0.21739130434782608
2022-08-19 18:21:45,0.21739130434782608
2022-08-19 18:22:00,0.20869565217391303
2022-08-19 18:22:15,0.21739130434782608
2022-08-19 18:22:30,0.21739130434782608
2022-08-19 18:22:45,0.21739130434782608
2022-08-19 18:23:00,0.20869565217391303
2022-08-19 18:23:15,0.20869383744489176
2022-08-19 18:23:30,0.21739130434782608
2022-08-19 18:23:45,0.21739130434782608
2022-08-19 18:24:00,0.21739130434782608
2022-08-19 18:24:15,0.20869565217391303
2022-08-19 18:24:30,0.20869565217391303
2022-08-19 18:24:45,0.21739130434782608
2022-08-19 18:25:00,0.21739130434782608
2022-08-19 18:25:15,0.21739130434782608
2022-08-19 18:25:30,0.20869565217391303
2022-08-19 18:25:45,0.20869565217391303
2022-08-19 18:26:00,0.21739130434782608
2022-08-19 18:26:15,0.21739130434782608
2022-08-19 18:26:30,0.21739130434782608
2022-08-19 18:26:45,0.20869565217391303
2022-08-19 18:27:00,0.20869565217391303
2022-08-19 18:27:15,0.21739130434782608
2022-08-19 18:27:30,0.21739130434782608
2022-08-19 18:27:45,0.21739130434782608
2022-08-19 18:28:00,0.20869565217391303
2022-08-19 18:28:15,0.20869565217391303
2022-08-19 18:28:30,0.20869746693449512
2022-08-19 18:28:45,0.20869565217391303
2022-08-19 18:29:00,0.20869565217391303
2022-08-19 18:29:15,0.2
2022-08-19 18:29:30,0.2
2022-08-19 18:29:45,0.2
2022-08-19 18:30:00,0.2
2022-08-19 18:30:15,0.2
2022-08-19 18:30:30,0.2
2022-08-19 18:30:45,0.2
2022-08-19 18:31:00,0.2
2022-08-19 18:31:15,0.2
2022-08-19 18:31:30,0.2
2022-08-19 18:31:45,0.2
2022-08-19 18:32:00,0.2

